"","id","crime"
"327","Manha-2014-12-30-Mission","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"328","Madrugada-2014-12-31-Olympic","BURGLARY FROM VEHICLE"
"329","Noite-2014-12-30-Olympic","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"330","Manha-2014-12-31-Olympic","VEHICLE - STOLEN"
"331","Noite-2014-12-30-Olympic","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"332","Noite-2014-12-30-Olympic","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"333","Tarde-2014-12-31-Olympic","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"334","Tarde-2014-12-31-Olympic","ROBBERY"
"335","Noite-2014-12-31-Olympic","CHILD STEALING"
"336","Noite-2014-12-30-Topanga","BURGLARY, ATTEMPTED"
"337","Manha-2014-12-27-Topanga","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)"
"338","Tarde-2014-12-28-Topanga","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)"
"339","Tarde-2014-12-30-Topanga","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"340","Noite-2014-12-30-Topanga","BURGLARY FROM VEHICLE"
"341","Madrugada-2014-12-31-Topanga","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"342","Manha-2014-12-31-Topanga","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"343","Noite-2014-12-28-Topanga","BURGLARY FROM VEHICLE"
"344","Tarde-2014-12-30-Topanga","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"345","Manha-2014-12-31-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"346","Manha-2014-12-30-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"347","Tarde-2014-12-24-Topanga","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"348","Madrugada-2014-12-31-Topanga","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"349","Tarde-2014-12-26-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"350","Tarde-2014-12-30-Topanga","DISTURBING THE PEACE"
"351","Tarde-2014-12-30-Topanga","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"352","Tarde-2014-12-31-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"353","Tarde-2014-12-29-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"354","Manha-2014-12-13-Central","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"355","Tarde-2014-12-31-Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"356","Noite-2014-12-31-Rampart","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"357","Tarde-2014-12-29-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"358","Madrugada-2014-12-31-Southwest","OTHER MISCELLANEOUS CRIME"
"359","Noite-2014-12-31-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"360","Manha-2014-12-31-Hollenbeck","VIOLATION OF COURT ORDER"
"361","Madrugada-2014-12-31-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"362","Madrugada-2014-12-31-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"363","Tarde-2014-12-21-Hollenbeck","THEFT PLAIN - PETTY ($950 & UNDER)"
"364","Noite-2014-12-31-Harbor","RESISTING ARREST"
"365","Madrugada-2014-11-24-Harbor","BRANDISH WEAPON"
"366","Noite-2014-12-30-Harbor","BURGLARY"
"367","Noite-2014-12-31-Harbor","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"368","Tarde-2014-12-31-Harbor","THEFT, PERSON"
"369","Noite-2014-12-31-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"370","Noite-2014-12-31-Harbor","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"371","Madrugada-2014-12-25-Harbor","BURGLARY, ATTEMPTED"
"372","Noite-2014-12-30-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"373","Madrugada-2014-12-31-Wilshire","SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT"
"374","Tarde-2014-12-31-Wilshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"375","Tarde-2014-12-31-West LA","ATTEMPTED ROBBERY"
"376","Tarde-2014-12-31-West LA","ATTEMPTED ROBBERY"
"377","Manha-2014-12-28-West LA","THEFT PLAIN - PETTY ($950 & UNDER)"
"378","Manha-2014-12-27-West LA","BURGLARY"
"379","Manha-2014-12-31-West LA","BURGLARY"
"380","Noite-2014-12-30-West LA","BURGLARY FROM VEHICLE"
"381","Noite-2014-12-19-West LA","BURGLARY FROM VEHICLE"
"382","Noite-2014-12-29-West LA","BURGLARY FROM VEHICLE"
"383","Noite-2014-12-30-West LA","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"384","Manha-2014-12-16-West LA","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"385","Manha-2014-12-23-West LA","THEFT PLAIN - PETTY ($950 & UNDER)"
"386","Tarde-2014-12-31-West LA","THEFT PLAIN - PETTY ($950 & UNDER)"
"387","Manha-2014-12-31-West LA","BATTERY - SIMPLE ASSAULT"
"388","Noite-2014-12-31-West LA","BATTERY - SIMPLE ASSAULT"
"389","Tarde-2014-12-30-West LA","DOCUMENT FORGERY / STOLEN FELONY"
"390","Noite-2014-12-19-West LA","DOCUMENT FORGERY / STOLEN FELONY"
"391","Noite-2014-12-23-West LA","THEFT OF IDENTITY"
"392","Manha-2014-12-31-West LA","VIOLATION OF RESTRAINING ORDER"
"393","Noite-2014-12-13-Van Nuys","DOCUMENT FORGERY / STOLEN FELONY"
"394","Noite-2014-12-21-West Valley","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"395","Madrugada-2014-12-24-West Valley","OTHER MISCELLANEOUS CRIME"
"396","Noite-2014-12-31-West Valley","BURGLARY, ATTEMPTED"
"397","Noite-2014-12-31-West Valley","LETTERS, LEWD"
"398","Noite-2014-12-31-West Valley","BATTERY - SIMPLE ASSAULT"
"399","Tarde-2014-12-31-Northeast","BURGLARY"
"400","Noite-2014-12-31-Northeast","ROBBERY"
"401","Noite-2014-12-31-Northeast","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"402","Tarde-2014-12-31-Northeast","THEFT, PERSON"
"403","Noite-2014-12-31-Northeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"404","Manha-2014-12-31-77th Street","BURGLARY"
"405","Tarde-2014-12-31-77th Street","BURGLARY"
"406","Noite-2014-12-31-77th Street","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"407","Manha-2014-12-31-77th Street","ROBBERY"
"408","Tarde-2014-12-31-77th Street","BATTERY - SIMPLE ASSAULT"
"409","Tarde-2014-12-30-77th Street","THEFT PLAIN - PETTY ($950 & UNDER)"
"410","Noite-2014-12-21-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"411","Tarde-2014-12-31-Newton","BATTERY - SIMPLE ASSAULT"
"412","Noite-2014-12-31-Newton","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"413","Noite-2014-12-31-Newton","THEFT PLAIN - PETTY ($950 & UNDER)"
"414","Madrugada-2014-12-31-Pacific","BURGLARY FROM VEHICLE"
"415","Manha-2014-12-31-Pacific","TRESPASSING"
"416","Noite-2014-12-31-Pacific","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"417","Madrugada-2014-12-30-Pacific","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"418","Manha-2014-12-18-Pacific","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"419","Tarde-2014-12-24-N Hollywood","BURGLARY"
"420","Tarde-2014-12-31-N Hollywood","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"421","Noite-2014-12-25-N Hollywood","BURGLARY"
"422","Tarde-2014-12-30-N Hollywood","BURGLARY"
"423","Tarde-2014-12-30-N Hollywood","BURGLARY FROM VEHICLE"
"424","Tarde-2014-12-28-N Hollywood","BIKE - STOLEN"
"425","Tarde-2014-12-29-N Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"426","Noite-2014-12-31-N Hollywood","BATTERY - SIMPLE ASSAULT"
"427","Noite-2014-12-31-N Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"428","Noite-2014-12-31-N Hollywood","BATTERY - SIMPLE ASSAULT"
"429","Noite-2014-12-31-N Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"430","Noite-2014-12-31-N Hollywood","LETTERS, LEWD"
"431","Noite-2014-12-30-N Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"432","Noite-2014-12-31-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"433","Noite-2014-12-31-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"434","Noite-2014-12-31-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"435","Noite-2014-12-31-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"436","Noite-2014-12-31-Foothill","SHOTS FIRED AT INHABITED DWELLING"
"437","Noite-2014-12-29-Foothill","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"438","Madrugada-2014-12-29-Foothill","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"439","Noite-2014-12-31-Foothill","THEFT PLAIN - PETTY ($950 & UNDER)"
"440","Tarde-2014-12-31-Devonshire","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"441","Tarde-2014-12-31-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"442","Tarde-2014-12-31-Southeast","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"443","Tarde-2014-12-31-Southeast","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"444","Manha-2014-12-31-Southeast","BATTERY - SIMPLE ASSAULT"
"445","Noite-2014-12-31-Southeast","BATTERY - SIMPLE ASSAULT"
"446","Noite-2014-12-31-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"447","Tarde-2014-12-31-Southeast","ROBBERY"
"448","Noite-2014-12-31-Southeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"449","Noite-2014-12-28-Southeast","BURGLARY"
"450","Manha-2014-12-31-Southeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"451","Manha-2014-12-01-Southeast","BURGLARY"
"452","Tarde-2014-12-31-Southeast","VIOLATION OF RESTRAINING ORDER"
"453","Tarde-2014-12-31-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"454","Tarde-2014-12-31-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"455","Noite-2014-12-31-Olympic","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"456","Noite-2014-12-19-Olympic","KIDNAPPING"
"457","Tarde-2014-12-31-Olympic","BATTERY - SIMPLE ASSAULT"
"458","Noite-2014-12-31-Olympic","BURGLARY FROM VEHICLE"
"459","Noite-2014-12-31-Olympic","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"460","Tarde-2014-12-29-Olympic","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"461","Noite-2014-12-23-Olympic","BURGLARY FROM VEHICLE"
"462","Tarde-2014-12-29-Olympic","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"463","Manha-2014-12-31-Olympic","BURGLARY"
"464","Tarde-2014-12-31-Olympic","BUNCO, PETTY THEFT"
"465","Tarde-2014-12-31-Olympic","BURGLARY"
"466","Manha-2014-12-29-Olympic","THEFT OF IDENTITY"
"467","Manha-2014-12-30-Olympic","THEFT OF IDENTITY"
"468","Tarde-2014-12-30-Olympic","DOCUMENT FORGERY / STOLEN FELONY"
"469","Noite-2014-12-31-Olympic","BATTERY - SIMPLE ASSAULT"
"470","Noite-2014-12-31-Topanga","BATTERY - SIMPLE ASSAULT"
"471","Noite-2014-12-31-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"472","Manha-2014-12-31-Topanga","BATTERY - SIMPLE ASSAULT"
"473","Noite-2014-12-31-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"474","Noite-2014-12-31-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"475","Madrugada-2014-12-30-Central","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"476","Noite-2014-12-29-Central","VEHICLE - STOLEN"
"477","Noite-2014-12-21-Central","VEHICLE - STOLEN"
"478","Manha-2014-12-30-Central","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"479","Manha-2014-12-30-Central","BATTERY - SIMPLE ASSAULT"
"480","Noite-2014-12-29-Central","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"481","Manha-2014-12-29-Central","BURGLARY"
"482","Tarde-2014-12-26-Central","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"483","Noite-2014-12-29-Central","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"484","Noite-2014-12-29-Central","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"485","Tarde-2014-12-20-Central","EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)"
"486","Manha-2014-12-30-Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"487","Noite-2014-12-20-Central","BATTERY - SIMPLE ASSAULT"
"488","Madrugada-2014-12-30-Central","BURGLARY"
"489","Madrugada-2014-12-30-Central","BURGLARY FROM VEHICLE"
"490","Noite-2014-12-23-Central","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"491","Noite-2014-12-23-Central","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"492","Manha-2014-12-30-Central","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"493","Tarde-2014-12-30-Central","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"494","Tarde-2014-12-30-Central","BATTERY - SIMPLE ASSAULT"
"495","Manha-2014-12-30-Central","DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER"
"496","Manha-2014-12-09-Central","DOCUMENT FORGERY / STOLEN FELONY"
"497","Tarde-2014-12-30-Central","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"498","Tarde-2014-12-28-Central","BATTERY - SIMPLE ASSAULT"
"499","Noite-2014-12-30-Central","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"500","Noite-2014-12-29-Central","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"501","Tarde-2014-12-28-Central","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"502","Tarde-2014-12-28-Central","BURGLARY FROM VEHICLE"
"503","Noite-2014-12-23-Central","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"504","Tarde-2014-12-29-Rampart","ATTEMPTED ROBBERY"
"505","Noite-2014-12-29-Rampart","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"506","Noite-2014-12-29-Rampart","VIOLATION OF RESTRAINING ORDER"
"507","Manha-2014-12-29-Rampart","BURGLARY"
"508","Tarde-2014-12-29-Rampart","BURGLARY"
"509","Tarde-2014-12-24-Rampart","VIOLATION OF COURT ORDER"
"510","Madrugada-2014-12-30-Rampart","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"511","Noite-2014-12-29-Rampart","BURGLARY FROM VEHICLE"
"512","Noite-2014-12-20-Rampart","VEHICLE - STOLEN"
"513","Noite-2014-12-20-Rampart","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"514","Noite-2014-12-28-Rampart","BURGLARY"
"515","Noite-2014-12-21-Rampart","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"516","Noite-2014-11-21-Rampart","SEX, UNLAWFUL"
"517","Manha-2014-12-29-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"518","Tarde-2014-12-20-Rampart","THEFT OF IDENTITY"
"519","Madrugada-2014-12-30-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"520","Manha-2014-12-30-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"521","Madrugada-2014-12-30-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"522","Noite-2014-12-28-Rampart","BURGLARY"
"523","Noite-2014-12-30-Rampart","ROBBERY"
"524","Tarde-2014-12-30-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"525","Madrugada-2014-12-30-Rampart","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"526","Tarde-2014-11-17-Rampart","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"527","Noite-2014-12-30-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"528","Noite-2014-12-26-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"529","Noite-2014-12-30-Rampart","THEFT PLAIN - PETTY ($950 & UNDER)"
"530","Noite-2014-12-30-Rampart","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"531","Tarde-2014-12-25-Rampart","BATTERY - SIMPLE ASSAULT"
"532","Noite-2014-12-30-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"533","Tarde-2014-12-30-Southwest","DOCUMENT FORGERY / STOLEN FELONY"
"534","Tarde-2014-12-30-Southwest","BATTERY - SIMPLE ASSAULT"
"535","Tarde-2014-12-30-Southwest","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"536","Noite-2014-12-29-Southwest","VEHICLE - STOLEN"
"537","Madrugada-2014-12-30-Southwest","BATTERY - SIMPLE ASSAULT"
"538","Tarde-2014-12-27-Southwest","VEHICLE - STOLEN"
"539","Manha-2014-12-30-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"540","Manha-2014-12-25-Southwest","BURGLARY"
"541","Noite-2014-12-29-Southwest","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"542","Tarde-2014-12-30-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"543","Tarde-2014-12-30-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"544","Tarde-2014-12-30-Southwest","ROBBERY"
"545","Manha-2014-12-30-Southwest","THEFT, PERSON"
"546","Tarde-2014-12-17-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"547","Noite-2014-12-29-Southwest","BURGLARY"
"548","Tarde-2014-12-30-Southwest","BURGLARY"
"549","Tarde-2014-12-30-Southwest","BURGLARY"
"550","Manha-2014-12-30-Southwest","BURGLARY"
"551","Noite-2014-12-30-Southwest","BATTERY - SIMPLE ASSAULT"
"552","Noite-2014-12-25-Southwest","BATTERY - SIMPLE ASSAULT"
"553","Tarde-2014-12-30-Southwest","BATTERY - SIMPLE ASSAULT"
"554","Tarde-2014-12-30-Southwest","BATTERY - SIMPLE ASSAULT"
"555","Manha-2014-12-30-Southwest","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"556","Noite-2014-12-30-Southwest","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"557","Tarde-2014-11-24-Southwest","THEFT OF IDENTITY"
"558","Manha-2014-12-30-Southwest","THEFT OF IDENTITY"
"559","Noite-2014-12-29-Southwest","BURGLARY"
"560","Tarde-2014-12-30-Southwest","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"561","Tarde-2014-12-30-Southwest","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"562","Madrugada-2014-12-20-Hollenbeck","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"563","Noite-2014-12-29-Hollenbeck","CHILD, CRIME AGAINST"
"564","Noite-2014-12-29-Hollenbeck","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"565","Madrugada-2014-12-30-Hollenbeck","VEHICLE - STOLEN"
"566","Manha-2014-12-29-Hollenbeck","DEFRAUDING INNKEEPER/THEFT OF SERVICES, $400 & UNDER"
"567","Noite-2014-12-21-Hollenbeck","PROPERTY MISSING RVD VEH - PETTY ($950 & UNDER)"
"568","Noite-2014-12-05-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"569","Tarde-2014-12-27-Hollenbeck","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"570","Noite-2014-12-24-Hollenbeck","VEHICLE - STOLEN"
"571","Manha-2014-12-30-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"572","Manha-2014-12-30-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"573","Noite-2014-12-26-Hollenbeck","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"574","Manha-2014-12-30-Hollenbeck","VEHICLE - STOLEN"
"575","Manha-2014-12-26-Hollenbeck","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"576","Tarde-2014-12-30-Hollenbeck","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"577","Noite-2014-12-26-Hollenbeck","VEHICLE - ATTEMPT STOLEN"
"578","Noite-2014-12-30-Hollenbeck","THEFT PLAIN - PETTY ($950 & UNDER)"
"579","Tarde-2014-12-29-Hollenbeck","BIKE - STOLEN"
"580","Noite-2014-12-30-Hollenbeck","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"581","Noite-2014-12-30-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"582","Noite-2014-12-30-Hollenbeck","BATTERY - SIMPLE ASSAULT"
"583","Noite-2014-12-30-Harbor","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"584","Noite-2014-12-30-Harbor","OTHER MISCELLANEOUS CRIME"
"585","Noite-2014-12-29-Harbor","BURGLARY FROM VEHICLE"
"586","Manha-2014-12-30-Harbor","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"587","Tarde-2014-12-27-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"588","Manha-2014-12-29-Harbor","BURGLARY FROM VEHICLE"
"589","Noite-2014-12-29-Harbor","VEHICLE - STOLEN"
"590","Noite-2014-12-29-Harbor","VEHICLE - STOLEN"
"591","Manha-2014-12-26-Harbor","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"592","Noite-2014-12-28-Harbor","BURGLARY FROM VEHICLE"
"593","Noite-2014-12-29-Harbor","BURGLARY FROM VEHICLE"
"594","Tarde-2014-12-28-Harbor","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"595","Noite-2014-12-29-Harbor","BIKE - STOLEN"
"596","Noite-2014-12-29-Harbor","VEHICLE - STOLEN"
"597","Tarde-2014-12-30-Harbor","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"598","Tarde-2014-12-30-Harbor","BRANDISH WEAPON"
"599","Manha-2014-12-30-Harbor","PEEPING TOM"
"600","Tarde-2014-12-30-Harbor","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"601","Tarde-2014-12-11-Harbor","VIOLATION OF RESTRAINING ORDER"
"602","Tarde-2014-12-24-Harbor","THEFT PLAIN - PETTY ($950 & UNDER)"
"603","Manha-2014-12-30-Harbor","THREATENING PHONE CALLS/LETTERS"
"604","Noite-2014-12-29-Harbor","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)"
"605","Madrugada-2014-12-26-Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"606","Tarde-2014-12-30-Hollywood","BURGLARY, ATTEMPTED"
"607","Noite-2014-12-29-Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"608","Manha-2014-12-30-Hollywood","ROBBERY"
"609","Manha-2014-12-28-Hollywood","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"610","Manha-2014-12-30-Hollywood","VEHICLE - STOLEN"
"611","Madrugada-2014-12-30-Hollywood","VEHICLE - STOLEN"
"612","Manha-2014-12-27-Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"613","Tarde-2014-12-30-Hollywood","ROBBERY"
"614","Tarde-2014-12-17-Hollywood","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"615","Noite-2014-12-20-Hollywood","BURGLARY FROM VEHICLE"
"616","Manha-2014-12-29-Hollywood","BIKE - STOLEN"
"617","Madrugada-2014-12-29-Hollywood","VEHICLE - STOLEN"
"618","Tarde-2014-12-11-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"619","Noite-2014-12-28-Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"620","Manha-2014-12-30-Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"621","Noite-2014-12-30-Hollywood","TRESPASSING"
"622","Noite-2014-12-30-Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"623","Noite-2014-12-30-Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"624","Tarde-2014-12-30-Hollywood","BRANDISH WEAPON"
"625","Manha-2014-12-30-Hollywood","BURGLARY FROM VEHICLE"
"626","Noite-2014-12-30-Hollywood","VIOLATION OF RESTRAINING ORDER"
"627","Noite-2014-12-29-Hollywood","BURGLARY FROM VEHICLE"
"628","Tarde-2014-12-26-Hollywood","BATTERY - SIMPLE ASSAULT"
"629","Madrugada-2014-12-20-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"630","Noite-2014-12-27-Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"631","Manha-2014-12-27-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"632","Noite-2014-12-27-Wilshire","VIOLATION OF COURT ORDER"
"633","Noite-2014-12-29-Wilshire","BURGLARY FROM VEHICLE"
"634","Manha-2014-12-29-Wilshire","BRANDISH WEAPON"
"635","Noite-2014-12-29-Wilshire","BURGLARY FROM VEHICLE"
"636","Madrugada-2014-12-30-Wilshire","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"637","Noite-2014-12-26-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"638","Noite-2014-12-29-Wilshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"639","Noite-2014-12-23-Wilshire","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"640","Madrugada-2014-12-27-Wilshire","BIKE - STOLEN"
"641","Noite-2014-12-29-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"642","Tarde-2014-12-12-Wilshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"643","Manha-2014-12-30-Wilshire","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"644","Tarde-2014-12-23-Wilshire","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"645","Manha-2014-12-30-Wilshire","BURGLARY"
